"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2060752983873437779","2026-05-30T15:59:32.000Z","0","DPR Sebut Blackout Sumatera Murni Gangguan Teknis, Bukan Sabotase
 https://t.co/0SnHsHEfPL
#BlackoutSumatera #PemadamanListrik #PLN #ListrikPadam #GangguanListrik #TransmisiListrik #JaringanListrik #KomisiVI #DPRRI #KelistrikanNasional #Sumatera #bitvonline #malming","2060752983873437779","","","in","","0","0","0","https://x.com/officialbitv/status/2060752983873437779","1641028826489823232","officialbitv"
"2058111831680438757","2026-05-23T09:04:33.000Z","3","Geger Blackout Sumatera! PLN Beberkan Awal Mula Listrik Padam Massal

Gangguan listrik massal yang terjadi di sejumlah wilayah Sumatera sejak Jumat (23/5/2026) malam membuat PT PLN (Persero) menyampaikan permintaan maaf kepada masyarakat. Pemadaman berlangsung berjam-jam dan https://t.co/0hPnoS463a","2058111831680438757","https://pbs.twimg.com/media/HI_hzOKacAAgkSf.jpg","","in","","1","1","1","https://x.com/Melihat_Indo/status/2058111831680438757","48359478","Melihat_Indo"
"2058032102483087546","2026-05-23T03:47:44.000Z","20","Pemadaman listrik massal (blackout) di seluruh wilayah Sumatera 22/05/26 disebabkan oleh gangguan pada jaringan transmisi interkoneksi utama Saluran Udara Tegangan Ekstra Tinggi (SUTET) 275 kV ruas Lubuk Linggau - Lahat di Sumatera Selatan.

Gangguan ini memicu serangkaian","2058032102483087546","","","in","","5","4","12","https://x.com/berhomonim/status/2058032102483087546","567887486","berhomonim"
"2058122833562329262","2026-05-23T09:48:16.000Z","30","Setelah kemarin Sumatera blackout sampe tengah malem, pas udh nyala sampe pagi tadi arus kayak ga stabil, idup mati idup mati kek lampu diskotik 😌 dan spanning juga.

Dan sore ini kembali mati, aku di Riau btw..
Jadi, mending ngevolly aja lagi laa https://t.co/Twk0zgyXmA","2058122833562329262","https://pbs.twimg.com/media/HI_rnambAAACboX.jpg","","in","","0","37","1","https://x.com/chinkmoo/status/2058122833562329262","275449709","chinkmoo"
"2060567488501559779","2026-05-30T06:41:34.000Z","0","@zakiberkata rasanya sedih membaca kabar ini.
kenapa Sumatera seperti kurang perhatian jg setelah kemarin blackout. 

Di jakarta kita sudah kembali menjalani aktivitas seperti biasa, tp sebagian warga di Aceh masih harus menghadapi tumpukan kayu sisa.

Ketika nanti masuk kemarau, ini bisa","2060612563788779798","","zakiberkata","in","","0","0","0","https://x.com/daritadiberdiri/status/2060612563788779798","99245379","daritadiberdiri"
"2060193997621194988","2026-05-29T02:58:20.000Z","0","pak pol polda riau gda lwan sih klo d sruh patroli dlm glp 😎  

https://t.co/KiYPvBXS5w","2060193997621194988","","","in","","0","0","0","https://x.com/ZakiAlviaan/status/2060193997621194988","1701821313135058944","ZakiAlviaan"
"2061618808448831994","2026-06-02T01:20:01.000Z","1","*Setelah Alami Blackout, Jaringan Telekomunikasi Sumatera Normal Lagi*
https://t.co/2G3QI32Wxr","2061618808448831994","","","in","","0","0","0","https://x.com/ronalds_pg/status/2061618808448831994","531891606","ronalds_pg"
"2058016357959204954","2026-05-29T07:50:01.000Z","0","@Uniliswara0 Netizen sibuk cocoklogi ""panen raya"" jalur laut waktu Sumatera blackout. Padahal, realitanya jauh lebih ngeri dari sekadar konspirasi kartel.https://t.co/p5tsr047Hz","2060267401154089223","","Uniliswara0","in","","0","0","0","https://x.com/NalarPedia_ID/status/2060267401154089223","1597786294729732097","NalarPedia_ID"
"2058563670486204434","2026-05-24T14:59:59.000Z","321","begal muncul lagi
teror pocong udah dimana2
sumatera masih blackout
presiden masih prabowo
rupiah masih anjlok

buset ini negara arahnya mau ke mana dah","2058563670486204434","","","in","","0","10","113","https://x.com/seterahdeh/status/2058563670486204434","322172298","seterahdeh"
"2061803829319131566","2026-06-02T13:35:14.000Z","0","Tanggal 17 Mei 2026 TNI menyergap upaya penyelundupan bahan nuklir mentah. 
Tanggal 22 Mei 2026 sumatera blackout/listrik padam. Dan penyebab blackout/mati total gak masuk akal. 

Apakah bahan nuklir mentah yg berhasil ditangkap hanya umpan?","2061803829319131566","","","in","","0","0","0","https://x.com/jawavanili/status/2061803829319131566","1636440464403607554","jawavanili"
"2060194351888859278","2026-05-29T02:59:44.000Z","0","warga rsa terbantu sm tim raga polda riau yg muter trs lwt gng  

https://t.co/JrNxv6x3Gp","2060194351888859278","","","in","","0","0","0","https://x.com/YatiNuryaani/status/2060194351888859278","1701806874902003712","YatiNuryaani"
"2058077030936416662","2026-05-23T06:46:16.000Z","0","Menteri Koordinator Bidang Infrastruktur dan Pembangunan Kewilayahan Agus Harimurti Yudhoyono mendorong pemerintah daerah melakukan investigasi cepat terkait penyebab pemadaman listrik total (blackout) di wilayah Sumatera. Demikian disampaikannya pada Sabtu siang (23/5/2026). https://t.co/jxtblvTc5L","2058077030936416662","https://pbs.twimg.com/media/HI_CJi2aAAAVEkh.jpg","","in","","0","0","1","https://x.com/RadioElshinta/status/2058077030936416662","121640063","RadioElshinta"
"2058193736308314144","2026-05-23T14:30:00.000Z","4","PLN ungkap penyebab ""blackout"" di Sumatera

https://t.co/WUBHuErBXe","2058193736308314144","","","in","","0","0","1","https://x.com/RadioElshinta/status/2058193736308314144","121640063","RadioElshinta"
"2058908417557967033","2026-05-25T13:49:54.000Z","17","SUMATERA BLACKOUT SEMENTARA LISTRIK DI JAWA MALAH KELEBIHAN PASOKAN

Sumatera blackout.
Gelap.
Sementara di Jawa?
Listrik kelebihan.

Aneh gak sih?
sama-sama dalam satu negara, tapi nasibnya beda🗿

Masalahnya kita bukan kekurangan listrik.

Justru kebanyakan.

Sejak proyek https://t.co/zQc23GMWTk","2058908417557967033","https://pbs.twimg.com/media/HJK2NOYaYAAW8Q2.jpg","","in","","1","2","9","https://x.com/txtpersahaman/status/2058908417557967033","1132503272072212480","txtpersahaman"
"2060265295873462757","2026-05-29T07:41:39.000Z","0","Polda riau sllu ad dsaat mshrakat buth bntuan mngatur jlnan pas blackout serntak jooos  

https://t.co/4OLy6koGaz","2060265295873462757","","","in","","0","0","0","https://x.com/RezaAntonio13/status/2060265295873462757","1419628190444576770","RezaAntonio13"
"2058178507667292665","2026-05-23T13:29:29.000Z","403","Dampak pemadaman berskala besar di Sumatera ternyata cukup ngeri.

Hingga detik ini bahkan masih ada beberapa wilayah yang belum nyala.

Kuat-kuat, Sumatrans. Mari sama-sama mengutuk pemangku negara atas musibah ini. 🙏🏻🥀","2058178507667292665","","","in","","1","12","127","https://x.com/menuembegejelek/status/2058178507667292665","2005984164118777856","menuembegejelek"
"2060549209343115759","2026-05-30T02:29:49.000Z","0","#GANTIRUGI DONG..! #PLN Masih Evaluasi #Kompensasi #BlackoutSumatera #PLNTerangiNegeri https://t.co/0qVMLhrP76 lewat @BERGELORA.COM","2060549209343115759","","","in","","0","0","0","https://x.com/bergeloralah/status/2060549209343115759","1284518394880864256","bergeloralah"
"2060192166690050535","2026-05-29T02:51:03.000Z","0","bisa d prcaya emg polda riau klo urusan kmanan d jlnan mntap lah  

https://t.co/ek1wuEiuPA","2060192166690050535","","","in","","0","0","0","https://x.com/listianyasri/status/2060192166690050535","1701134905240170496","listianyasri"
"2058850158872580586","2026-05-25T09:58:24.000Z","15","Kalo memang satu kabel itu penyebabnya.
Maaf mau tanya, kalo dalam keadaan perang, apa artinya semudah itu menyerang indonesia ya, hanya putus 1 kabel jadi lumpuh 1 pulau terbesar ke-2?🤔
@DivHumas_Polri @_pln_id

Bareskrim Pastikan Blackout Sumatera Bukan karena Sabotase https://t.co/0a4Ao0XhRV","2058850158872580586","https://pbs.twimg.com/ext_tw_video_thumb/2058850121836851200/pu/img/ZZaepdby9IHcoz9K.jpg","","in","","1","2","12","https://x.com/Anak__Ogi/status/2058850158872580586","1356517931887120384","Anak__Ogi"
"2058080489538212149","2026-05-23T07:00:00.000Z","5","[FULL] Sederet Fakta: PLN Minta Maaf atas Pemadaman Listrik di Sumatera

https://t.co/SIJUR2Y2yV","2058080489538212149","","","in","","1","9","2","https://x.com/KompasTV/status/2058080489538212149","71436318","KompasTV"
"2060267617362059487","2026-05-29T07:50:52.000Z","0","Matur suwun polda riau ud bkin ptroly blue lght jd jlan glp ttp klyatan rmai pakpolny  

https://t.co/kLocUhFq1E","2060267617362059487","","","in","","0","0","0","https://x.com/jessicanassutin/status/2060267617362059487","2043889651816058880","jessicanassutin"
"2058750263834644703","2026-05-25T03:21:27.000Z","28","2019: Jawa Blackout, Jokowi Langsung Marah Besar ke PLN

2026: Sumatera Blackout Lagi. 7 Tahun, PLN Masih Sama Saja?

Bayangin, 
Waktu itu, 2019, listrik Jawa mati total. Presiden Jokowi ngumpulin semua petinggi BUMN, termasuk PLN. Suasana tegang.  

Lalu keluar kalimat yang https://t.co/aHhc0dXHKf","2058750263834644703","https://pbs.twimg.com/media/HJImcA_bgAAe6tz.jpg","","in","","2","2","16","https://x.com/txtpersahaman/status/2058750263834644703","1132503272072212480","txtpersahaman"
"2060917024805814770","2026-05-31T02:51:23.000Z","0","Buntut Listrik Blackout di Pulau Sumatera, PLN Didesak Beri Kompensasi https://t.co/1q2iI3xGS1","2060917024805814770","","","in","","0","2","0","https://x.com/MNCkoranSINDO/status/2060917024805814770","509946051","MNCkoranSINDO"
"2057864414389481496","2026-05-22T16:41:24.000Z","31","ini mah sebenarnya makanan yg sering dimakan warga sumatera.

pemadaman listrik lebih dari 6 jam tiap hari berturut2 aja pernah dan tidak sekali dua kali, at least selama saya hidup.

emang PANTEKKK.","2057864414389481496","","","in","","1","3","8","https://x.com/pikachuasbun/status/2057864414389481496","78931279","pikachuasbun"
"2060237989134090429","2026-05-29T06:23:57.000Z","0","@rsngprad klo untuk Jakarta dan sekitarna juga kota2 besar mungkin bang, tp pulau jawa masuk masuk dan pulau diluar jawa tetep bakal susah..pasokan listrik belum setabil…baru-baru aja satu pulau Sumatera blackout cukup lama.","2060245742485385282","","rsngprad","in","","0","0","0","https://x.com/H_Epsi_L/status/2060245742485385282","73473847","H_Epsi_L"
"2061703925586337841","2026-06-02T06:58:15.000Z","0","Solar boleh beli jam 9 malam ke atas, antrinya dah kayak mau antri Haji,mobil 1500 cc gaboleh pake pertalite, solar eceran 120k per 10Liter, blackout dah dari dulu ah pantek pantekk keras betul hidup  di Sumatera","2061703925586337841","","","in","","0","0","0","https://x.com/mahfudhiidayat/status/2061703925586337841","1085506028307804162","mahfudhiidayat"
"2061563759257338035","2026-06-02T02:57:39.000Z","1","@sharpandshark Mendesak? Sumatera blackout saja beliau ga peduli 😌","2061643376492163169","","sharpandshark","in","","0","1","0","https://x.com/hiem8382189/status/2061643376492163169","1976436608510590977","hiem8382189"
"2060267620042178621","2026-05-29T07:50:53.000Z","0","Mantap bgt polda riau lgsung gercep pas mlem blackout kmrin klo gda bapak2 polantas bsa kaos bgt jlnan  

https://t.co/kTuvyAr43G","2060267620042178621","","","in","","0","0","0","https://x.com/AzwaZahra3/status/2060267620042178621","1055642474515853313","AzwaZahra3"
"2060195963315392526","2026-05-29T03:06:08.000Z","0","Apresiasii bwat polda riau yg jgain pusat krmaian pas blackout kmren jdi ttp kndusif bgt  

https://t.co/msvRRXFllh","2060195963315392526","","","in","","0","0","0","https://x.com/zakyabdulloh/status/2060195963315392526","1700022886206201856","zakyabdulloh"
"2057937106333524235","2026-05-22T21:30:15.000Z","24","Guten Morgen Warga Sumatera yang mengalami Blackout. Bisa tidur semalam atau menikmati lampu mati. 

Semoga di kota-kota kecil juga sdh menyala kembali dan aktifitas warga kembali normal.","2057937106333524235","","","in","","0","14","3","https://x.com/_katakita08/status/2057937106333524235","1263493933146886145","_katakita08"
"2059474561654296815","2026-05-27T03:19:33.000Z","18","Pemadaman di Sumatera @prabowo pura2 buta dan tuli","2059474561654296815","","","in","","0","1","14","https://x.com/ecosocrights/status/2059474561654296815","175442007","ecosocrights"
"2060194540133490958","2026-05-29T03:00:29.000Z","0","warga jdi ttenang ada polda riau yg mntau prmukiman lwt patroli 👏  

https://t.co/CJLrFcfhu3","2060194540133490958","","","in","","0","0","0","https://x.com/santisar23/status/2060194540133490958","1701828667314524160","santisar23"
"2060367955779866932","2026-05-29T14:29:35.000Z","1","Blackout di Sumatera diduga dipicu gangguan pada sambungan kabel transmisi. Cuaca dan angin kencang disebut berperan besar. https://t.co/hGpnNfGJd2","2060367955779866932","","","in","","0","0","0","https://x.com/Gen_cuan/status/2060367955779866932","188438662","Gen_cuan"
"2060266607218495926","2026-05-29T07:46:51.000Z","0","berkah sllu polda riau udh ksh rsa aman pol bwt rkyat pknbaru  

https://t.co/aehD5Dq2mN","2060266607218495926","","","in","","0","0","0","https://x.com/ndimrasyadd/status/2060266607218495926","1997939833600389120","ndimrasyadd"
"2060554003860353032","2026-05-30T02:48:52.000Z","16","Bareskrim Polri mengungkap penemuan kabel transmisi Saluran Udara Tegangan Ekstra Tinggi atau SUTET yang putus dan diduga menjadi pemicu blackout massal di sejumlah wilayah Sumatera pada Jumat, 22 Mei 2026.

Temuan tersebut diperlihatkan langsung oleh Direktur Transmisi PLN, https://t.co/vCWrqaUVNd","2060554003860353032","https://pbs.twimg.com/media/HJiO8gUbUAAZ59O.jpg","","in","","0","9","2","https://x.com/BangAlo/status/2060554003860353032","1189830120824950784","BangAlo"
"2060267048916402430","2026-05-29T07:48:37.000Z","0","Bner bner slut sma ksyapsiagaan polda riau d jlan pas bckout kmren bkin kt ttp aman rsa ny  

https://t.co/jQ1c6so7Dw","2060267048916402430","","","in","","0","0","0","https://x.com/tlnamhrni/status/2060267048916402430","2034840131589611520","tlnamhrni"
"2060266104669495608","2026-05-29T07:44:51.000Z","0","warga jdi ttenang ada polda riau yg mntau prmukiman lwt patroli 👏  

https://t.co/PfgZ1xT9Df","2060266104669495608","","","in","","0","0","0","https://x.com/thomassedwinn/status/2060266104669495608","1997940396308197376","thomassedwinn"
"2060268278405353579","2026-05-29T07:53:30.000Z","0","terbaik emg polda riau dlm mngantisvasi kjahatan pas blackout  

https://t.co/RP4lK0z9p8","2060268278405353579","","","in","","0","0","0","https://x.com/drianprrasojo/status/2060268278405353579","2000467049039216640","drianprrasojo"
"2060193450449121771","2026-05-29T02:56:09.000Z","0","Mantap bgt polda riau lgsung gercep pas mlem blackout kmrin klo gda bapak2 polantas bsa kaos bgt jlnan  

https://t.co/EGTJNrJ2Mk","2060193450449121771","","","in","","0","0","0","https://x.com/indahprmtsr71/status/2060193450449121771","1701144024730697728","indahprmtsr71"
"2060771293377732629","2026-05-30T17:41:27.000Z","2","@kenarokmodern @yourbae @Frimawan Iya lagi, apa kasusnya yg di tutupi ada kaitannya pulau sumatera beberapa hari blackout? Hmm sus","2060778630389837991","","kenarokmodern","in","","0","1","0","https://x.com/tokonya_nyx/status/2060778630389837991","1704018342267510784","tokonya_nyx"
"2061940722304172300","2026-06-02T23:45:10.000Z","0","Contoh narasi pemisahan;

Protes blackout listrik di Sumatera, langsung jejeritan mau memisahkan diri! 
Tak setuju foodestate di Papua, langsung mau melepaskan diri! 
Padahal jaman Nusantara, Majapahit telah menyatukan Indonesia. 
Cintai negaramu, hargai sejarah bangsamu 🇲🇨🔥🤝","2061957328128385280","","ImaginarySteady","in","","0","1","0","https://x.com/ImaginarySteady/status/2061957328128385280","2556873745","ImaginarySteady"
"2060268036414968090","2026-05-29T07:52:32.000Z","0","Salut sm polda riau yg g tdr dmi klesatrian kmanan kta smua  

https://t.co/wiufjNA8MW","2060268036414968090","","","in","","0","0","0","https://x.com/RifkahAulia/status/2060268036414968090","1357224585997864961","RifkahAulia"
"2060267153136492758","2026-05-29T07:49:01.000Z","0","smga polda riau dpt pahala melimpah udh bntu bnyk org pas mti lmpu  

https://t.co/JAe1fjfYeL","2060267153136492758","","","in","","0","0","0","https://x.com/edwin_kamil/status/2060267153136492758","1419920924762017797","edwin_kamil"
"2060267183889076462","2026-05-29T07:49:09.000Z","0","Kamtibmas kamseltibcarlantas ttp terjga ssuai araham dr dir lantas polda riau krenn abis  

https://t.co/4229ho2Jcq","2060267183889076462","","","in","","0","0","0","https://x.com/clara_edrea/status/2060267183889076462","1351093797015400448","clara_edrea"
"2061618829499703358","2026-06-02T01:35:12.000Z","0","@tanyarlfes Aku pake ini nder https://t.co/SNDffLBXNp, waktu blackout sumatera ku pake ngecas hp, tab, kipas portable, itupun masih hidup 2 lampu baterainya","2061622629401063466","","tanyarlfes","in","","0","0","0","https://x.com/astrositzz/status/2061622629401063466","1514936183759208459","astrositzz"
"2060192816341586059","2026-05-29T02:53:38.000Z","0","polda riau mngbdi bwt msyarkat g knal llah bnr2 mnyentuh hti  

https://t.co/FCvJ0kLBxr","2060192816341586059","","","in","","0","0","0","https://x.com/WaluyoMajid/status/2060192816341586059","1701796012820729856","WaluyoMajid"
"2058979824245588313","2026-05-25T18:33:38.000Z","37","Rakyat dipaksa pake lilin, 
Ehhh... elitenya malah panen kilowatt jadi harta karun 😏

So.. 
Blackout di Sumatera cuma memadamkan lampu rumah warga, bukan cahaya cuan para petinggi... 

Yang begini ada gak sih beritanya di RCTI..?? https://t.co/vM5zUpWuyD","2058979824245588313","https://pbs.twimg.com/media/HJL3PBfacAATjii.jpg","","in","","0","4","13","https://x.com/_cenk90E/status/2058979824245588313","1316816732","_cenk90E"
"2060417231268507667","2026-05-29T17:45:23.000Z","16","Dibalik Sumatera Blackout 
Pada hari itu cuaca kelihatan cerah.

Bagaimana menurut Netizen yang Budiman https://t.co/r0dfnaPjiq","2060417231268507667","https://pbs.twimg.com/amplify_video_thumb/2060417169444478977/img/1COyrWTAIiCDsZoT.jpg","","in","","0","0","7","https://x.com/bagindo_kopi/status/2060417231268507667","1091031753924403200","bagindo_kopi"
"2061140465106509824","2026-05-31T17:39:16.000Z","0","Apalagi kalau ada krisis lokal kayak blackout Sumatera kemarin. Hal-hal makro &amp; kebijakan pusat tuh ujung-ujungnya pasti turun ke hajat hidup dan harga sembako pasar lokal.

Kita harus ngerti arahnya ke mana biar bisa waspada.","2061140470210908383","","neuralnodeht","in","","0","1","0","https://x.com/neuralnodeht/status/2061140470210908383","2037480904004886528","neuralnodeht"
"2060193396770361709","2026-05-29T02:55:56.000Z","0","Warga mngucapkan mksih byk bwat polda riau yg udh jgain kota pkanbaru ttp aman kndusif  

https://t.co/vlOfuFGees","2060193396770361709","","","in","","0","0","0","https://x.com/ariwibowoo0/status/2060193396770361709","1700043745675427840","ariwibowoo0"
"2060266588490842403","2026-05-29T07:46:47.000Z","0","Lnsia dn ank kcil d kwasan rmh jg ngrasa amnd krena polda riau ptroly keliling rmah kmren  

https://t.co/W8HObzVHkI","2060266588490842403","","","in","","0","0","0","https://x.com/DwiSuhartini11/status/2060266588490842403","1351085227351941122","DwiSuhartini11"
"2060267142025793776","2026-05-29T07:48:59.000Z","0","bantu bgt polda riau bkin kndisi ttp kndusif g bkin warga pnik  

https://t.co/d4zg9jgrTo","2060267142025793776","","","in","","0","0","0","https://x.com/LarascaLut_/status/2060267142025793776","1997933855106605056","LarascaLut_"
"2058906956656763344","2026-05-25T13:44:05.000Z","68","😭😂

Blackout Listrik di Sumatera Jadi Sorotan, Harta Dirut PLN Naik Jadi Rp110 Miliar.
https://t.co/42xyk77DF2 https://t.co/iBpFNbz1pe","2058906956656763344","https://pbs.twimg.com/media/HJK09odbQAEpLwQ.jpg","","in","","2","6","47","https://x.com/Anak__Ogi/status/2058906956656763344","1356517931887120384","Anak__Ogi"
"2060329789131813293","2026-05-29T11:57:55.000Z","0","SUMATERA BLACKOUT, 
DOLLAR ANJLOK, 
HUTANG NUMPUK. 
DIRESPON JOGET, PERGI KE LN DAN PIDATO TAK BERGUNA?

https://t.co/j9tszLlJ3F https://t.co/AF4N9zSZtt","2060329789131813293","https://pbs.twimg.com/media/HJfDBEhbAAATjz7.jpg","","in","","0","0","0","https://x.com/Sakmaseq/status/2060329789131813293","1251551142409977856","Sakmaseq"
"2060195134441246800","2026-05-29T03:02:51.000Z","0","Sangat terbantu sm aksi polda riau mngatur lalin pas bckout mksih bynk ya pak polres  

https://t.co/e1TsW766Qy","2060195134441246800","","","in","","0","0","0","https://x.com/sarikusumawt/status/2060195134441246800","1704717475496292352","sarikusumawt"
"2060265519086010444","2026-05-29T07:42:32.000Z","0","Sangat terbantu sm aksi polda riau mngatur lalin pas bckout mksih bynk ya pak polres  

https://t.co/d4h4CFHKqS","2060265519086010444","","","in","","0","0","0","https://x.com/LauraainiAini/status/2060265519086010444","979637731063087104","LauraainiAini"
"2062514730254909707","2026-06-04T13:11:18.000Z","0","Blackout mek. Bener-bener ini mah penyelenggaranya ampun banget dari kemaren ada aja berita jelek.

Atmosfer Stadion Teladan oke banget padahal. Keputusan bagus juga dibawa ke Sumatera Utara karena Timnas kelompok umur ada baiknya main di stadion non Jabodetabek.","2062522584680530130","","thekikukboy","in","","0","1","0","https://x.com/thekikukboy/status/2062522584680530130","840518002835562498","thekikukboy"
"2060265254547067358","2026-05-29T07:41:29.000Z","0","Jalanan ttp amann bwt berkndara soalny polda riau sllu siaga pas tjd gangguan lstrikinii  

https://t.co/DfyIyH3aB9","2060265254547067358","","","in","","0","0","0","https://x.com/abdulaziz210/status/2060265254547067358","979642882201038850","abdulaziz210"
"2060242160558166078","2026-05-29T06:09:43.000Z","0","ya Allah baru tau blackout sumatera kemarin sampe makan korban 😔","2060242160558166078","","","in","","0","0","0","https://x.com/kotaese/status/2060242160558166078","1439280049895600130","kotaese"
"2058170656953659647","2026-05-23T12:58:18.000Z","164","Mati Listrik yang terjadi di Sumatera sejak kemarin kemudian dikait2kan dengan pernyataan soal 'Blackout' yang sebelumnya disampaikan Pak Dharma Pongrekun. 

Jujur gw berharap sih nggak begitu. https://t.co/dPzsBcqr4P","2058170656953659647","https://pbs.twimg.com/media/HJAXTY9a8AA6ryD.jpg","","in","","1","25","20","https://x.com/MiskinTV_/status/2058170656953659647","1437750326707191812","MiskinTV_"
"2059664850855563486","2026-05-27T15:55:41.000Z","5269","Gimna menurut kalian Guys tentang blackout Sumatera kemarin? https://t.co/laxk57IRIk","2059664850855563486","https://pbs.twimg.com/media/HJVmRGRaYAAgc2k.jpg","","in","","16","75","959","https://x.com/Grock230/status/2059664850855563486","1754559518166724611","Grock230"
"2058039413075321285","2026-05-23T04:16:47.000Z","348","dari semua celotehan asbun di real life tentang Kejadian BLACKOUT se Sumatera ini; yang paling kocak menurutku tadi; 
ada abang-abang becak ngoceh pas di warkop :

“Wehh tau kelen? Ini kita SIMULASI mau perang dunia ke 3 ini weh… makanya kita dibikin kek ginilah; ga ada listrik","2058039413075321285","","","in","","2","11","22","https://x.com/WOLF_of_IHSG/status/2058039413075321285","1509144342480498691","WOLF_of_IHSG"
"2060191725243781504","2026-05-29T02:49:18.000Z","0","antvias polda riau dlm jga kmanan emg patut d acungi jmpol sih  

https://t.co/bjIqMVH6ka","2060191725243781504","","","in","","0","0","0","https://x.com/resvianiputri/status/2060191725243781504","1562291474418782211","resvianiputri"
"2060194593120113002","2026-05-29T03:00:42.000Z","0","Jalanan ttp amann bwt berkndara soalny polda riau sllu siaga pas tjd gangguan lstrikinii  

https://t.co/jZihllIw0Q","2060194593120113002","","","in","","0","0","0","https://x.com/wahyuhadiarto/status/2060194593120113002","1704714384436805632","wahyuhadiarto"
"2060265439394152451","2026-05-29T07:42:13.000Z","0","Smua prsimpangan jlan jd ttp trtib bgt krna ad polda riau mngatur kndaraan pas lmpu pdam  

https://t.co/VF4m0e262m","2060265439394152451","","","in","","0","0","0","https://x.com/PutriWandira12/status/2060265439394152451","1351751962249760770","PutriWandira12"
"2060193234090082470","2026-05-29T02:55:18.000Z","0","bkn main polda riau sllu jdi garda trdepan bwt kmanan rsa warga 😊  

https://t.co/Cgsk0SmlqG","2060193234090082470","","","in","","0","0","0","https://x.com/surahmanrn2/status/2060193234090082470","1701456008965738496","surahmanrn2"
"2057991323920343485","2026-05-23T01:05:41.000Z","26","badjinghggaaaannn baru ini bisa buka X

saya udah kyk hidup di Belantara mana ini?

Sumatera Utara, Aceh, Sumatera Barat, Riau semua BLACKOUT total

astaga...
Gini banget yah Crisis Management nya gimana sih ini woyy 2026 ini !!!!","2057991323920343485","","","in","","0","5","2","https://x.com/WOLF_of_IHSG/status/2057991323920343485","1509144342480498691","WOLF_of_IHSG"
"2060194935463354436","2026-05-29T03:02:03.000Z","0","Pelayanan polda riau emg top bgt grak cpt amankan pkanbaru pas dmpak lmpu pdam bgni  

https://t.co/8bjEWq2hnt","2060194935463354436","","","in","","0","0","0","https://x.com/yaressyanti/status/2060194935463354436","1739861041142743040","yaressyanti"
"2060193050639634907","2026-05-29T02:54:34.000Z","0","Keren ih polda riau lgsg bkin blue light patrol pas jlnan pd glp gulita bgtu mntul  

https://t.co/spEguUEHR3","2060193050639634907","","","in","","0","0","0","https://x.com/ninamayangg/status/2060193050639634907","1704705170645700608","ninamayangg"
"2060194726398279798","2026-05-29T03:01:13.000Z","0","acung jmpol polda riau gercepnya g main2 pas sumatra mti lmpu 👍  

https://t.co/qB4HvnR792","2060194726398279798","","","in","","0","0","0","https://x.com/rahmiwahyunii8/status/2060194726398279798","1701453777541496832","rahmiwahyunii8"
"2060193522079371759","2026-05-29T02:56:26.000Z","0","polda riau bnr2 mnjaga tuah n negri ttp aman d tngah kglpan  

https://t.co/GRhFkqplPT","2060193522079371759","","","in","","0","0","0","https://x.com/affanmugijanto/status/2060193522079371759","1701446100694257664","affanmugijanto"
"2060194754722476310","2026-05-29T03:01:20.000Z","0","makasih polda riau udh jagain perumahan pas lg gelap gulita gini  

https://t.co/aFiShNuVKy","2060194754722476310","","","in","","0","0","0","https://x.com/andrykusnadii/status/2060194754722476310","1704700439772745728","andrykusnadii"
"2060192273527435452","2026-05-29T02:51:29.000Z","0","polda riau ttp smngt ya jga kmanan rkyat rllu mndukungmu pak  

https://t.co/KmE5qMIPfh","2060192273527435452","","","in","","0","0","0","https://x.com/DanangSulisto/status/2060192273527435452","1729710038040891392","DanangSulisto"
"2060392962962649137","2026-05-29T16:08:57.000Z","1","Kabar kurang mengenakkan datang dari saudara kita di Sumatera yang sempat terjebak mati lampu massal alias blackout selama berjam-jam. Jutaan warga terdampak dan PLN akhirnya buka suara soal penyebab utamanya. Yuk simak penjelasannya di sini. #Blackout #Sumatera #MajalahSunday https://t.co/3V5QiVSE1B","2060392962962649137","https://pbs.twimg.com/media/HJf8Q8nbYAAP2fR.jpg","","in","","0","1","0","https://x.com/majalahsunday/status/2060392962962649137","180240682","majalahsunday"
"2058073505925923152","2026-05-23T06:32:15.000Z","18","Mati lampu di Sumatera bukan hal baru. Sudah sering terjadi sejak awal 2000-an, baik pemadaman bergilir (rotating blackout) maupun blackout massal.

2008–2014: Krisis listrik kronis terutama di Sumatera Utara (Sumut). Pemadaman bergilir hampir setiap hari (bisa 2–6 jam). Medan","2058073505925923152","","","in","","0","0","4","https://x.com/CB5/status/2058073505925923152","587645682","CB5"
"2060193297868710099","2026-05-29T02:55:33.000Z","0","nyata bgt krja polda riau mngurai kmctan d simpang diponegoro  

https://t.co/Riz3BgIFxf","2060193297868710099","","","in","","0","0","0","https://x.com/AgusSuyoono/status/2060193297868710099","1701798227719471104","AgusSuyoono"
"2060196230941245694","2026-05-29T03:07:12.000Z","0","Suasana ttp amndann krena polda riau lgsg ptroly keliling kwasan prmukiman lnsia jg tnang  

https://t.co/UjwJNr6MEf","2060196230941245694","","","in","","0","0","0","https://x.com/DafaKurniawan99/status/2060196230941245694","1932637975374176256","DafaKurniawan99"
